port
"BAUAN,PHL"
"BAUBAU,IDN"
"BAY BULLS,CAN"
"BAY ISLANDS,NZL"
"BAY OF ISLANDS,NZL"
"BAY ROBERTS,CAN"
"BAY SAINT LOUIS,USA"
"BAY VIEW,AUS"
"BAYA,MEX"
"BAYDARATSKAYA,RUS"
"BAYONNE,FRA"
"BAYONNE,USA"
"BAYOU LA BATRE,USA"
"BAYOU LAFOURCHE,USA"
"BAYOVAR PERU,PER"
"BAYOVAR,PER"
"BAYRAKLI,TUR"
"BAYRUT,LBN"
"BAYTOWN,USA"
"BAYU UNDAN FIELD,-"
"BAYWAY,USA"
"BB IE OFF,GRC"
"BB OFF,USA"
"BBBBB,USA"
"BBBBBBBB,TWN"
"BBL1,TUR"
"BBORS,DNK"
"BBRDG101485,SWE"
"BBURG ARCHIPELA,KOR"
"BC,KOR"
"BC,NLD"
"BCESS,ESP"
"BCITYX01450,USA"
"BD DAVON,FRA"
"BD HRR OFF,POL"
"BD OFF E,AUS"
"BD OFF,NOR"
"BD OFF,ZAF"
"BD ON BOARD,USA"
"BD SWARTZ,CAN"
"BD USA,DNK"
"BD USA,SWE"
"BD,CAN"
"BD,ESP"
"BD,PYF"
"BD,SWE"
"BD,USA"
"BDAM,CAN"
"BDAM,FRA"
"BDAM,GBR"
"BDAM,GRC"
"BDAM,IRL"
"BDAM,KOR"
"BDAM,NLD"
"BDAM,NOR"
"BDAM,SGP"
"BDAM,SWE"
"BDAM,USA"
"BDER,GBR"
"BDERS,BHS"
"BDERS,USA"
"BDING AREA,GRC"
"BDOCKX00000,GGY"
"BDOKXX00060,NLD"
"BDUR,ISL"
"BE FOR A WHILE,GBR"
"BE GNE,TUR"
"BE OFF,SWE"
"BE PLEKJE,GBR"
"BE,GRC"
"BE,IRQ"
"BE,ITA"
"BE,JPN"
"BE,MEX"
"BE,SWE"
"BEA,ITA"
"BEA,NOR"
"BEACH BAR,ITA"
"BEACH CA,ESP"
"BEACH,SWE"
"BEAUFORT,USA"
"BEAUMARIS,GBR"
"BEAUMONT,USA"
"BEAUTY POINT,AUS"
"BEDI INDIA,IND"
"BEDI,IND"
"BEDWELL HBR,CAN"
"BEECE,ITA"
"BEI GANG,NOR"
"BEIDENFLETH,DEU"
"BEIRA,MOZ"
"BEIRO,CAN"
"BEIRUT,LBN"
"BEJAIA,DZA"
"BELAWAN,IDN"
"BELEM PA,BRA"
"BELEM,BRA"
"BELFAST MAINE,USA"
"BELFAST,GBR"
"BELFAST,USA"
"BELGOROD-DNESTROVSKY,UKR"
"BELITUNG,IDN"
"BELIZE CITY,BLZ"
"BELIZE,BLZ"
"BELL PARK,AUS"
"BELL PASS,USA"
"BELLA BELLA,CAN"
"BELLEDUNE,CAN"
"BELLEFONTAINE,MTQ"
"BELLINGHAM,USA"
"BELLO,AGO"
"BELLSUND,SJM"
"BELOMORSK,RUS"
"BELUNGKOR MALAYSIA,MYS"
"BEMBRIDGE,GBR"
"BEN BASF,SWE"
"BENGHAZI,LBY"
"BENICARLO,ESP"
"BENOA,IDN"
"BENSERSIEL,DEU"
"BEPPU,JPN"
"BER,TUR"
"BERBERA,SOM"
"BERDYANSK,UKR"
"BEREA,ZAF"
"BERGEN,NOR"
"BERGER,NOR"
"BERGKVARA,SWE"
"BERGNESET,NOR"
"BERGSCHE VELD,NLD"
"BERISSO,ARG"
"BERKELEY SOUND,FLK"
"BERLEVAG,NOR"
"BERMAGUI,AUS"
"BERMEO,ESP"
"BERRI FIELD,SAU"
"BERRI OILFIELD,SAU"
"BERRI QATIF ABUSAFAH,SAU"
"BERRI,SAU"
"BERWICK,USA"
"BERWICK-UPON-TWEED,GBR"
"BES,GRC"
"BESHAYER OIL TERMINAL,SDN"
"BESS,DNK"
"BESS,SWE"
"BESS,USA"
"BESSAKER,NOR"
"BEVERWIJK,NLD"
"BEYLIKDUZU,TUR"
"BF,CAN"
"BF,DEU"
"BF,DNK"
"BF,GBR"
"BF,GRC"
"BF,HRV"
"BF,IRL"
"BF,ISL"
"BF,NOR"
"BF,SGP"
"BF,SWE"
"BF,USA"
"BF,VCT"
"BF,VGB"
"BFL,IND"
"BG CHINA,HRV"
"BG CHINA,ITA"
"BG GROUND,NOR"
"BG GROUNDS,NLD"
"BG PELEPAS,KOR"
"BG QI KU,AUS"
"BG TWN OFF,USA"
"BG,AUS"
"BG,DNK"
"BG,FRA"
"BG,GBR"
"BG,GRC"
"BG,IDN"
"BG,JEY"
"BG,KOR"
"BG,MEX"
"BG,NOR"
"BG,POL"
"BG,SWE"
"BG,TWN"
"BG,USA"
"BG,VCT"
"BGA,DNK"
"BGDE,AUS"
"BGDOK,SWE"
"BGER RYFYLKE,JPN"
"BGER,NOR"
"BGTON,ATG"
"BGYING,NOR"
"BHAM,NOR"
"BHAVEN,SWE"
"BHAVNAGAR,IND"
"BHO,TUR"
"BHOGAT,IND"
"BHOU JIUJIANG,MYS"
"BHOU XINSHA,FRA"
"BHOU,GBR"
"BHOU,KOR"
"BIAGANG,AUS"
"BIAGANG,SGP"
"BIAK,IDN"
"BIAL,KOR"
"BIAL,TWN"
"BIAL,USA"
"BIALLA,PNG"
"BIANG,TUR"
"BIANG,TWN"
"BIBINJE,HRV"
"BIDEFORD,GBR"
"BIG CREEK,BLZ"
"BIGBAY,CAN"
"BIJELA,MNE"
"BIJVANCK,NLD"
"BIK IRAN,IRN"
"BIK IRAN,TUR"
"BIK,IRN"
"BILBAO,ESP"
"BILDUDALUR,ISL"
"BILGE N Z VOLKERAK,NLD"
"BILLDAL,SWE"
"BILOXI,USA"
"BIMA,IDN"
"BIMINI,BHS"
"BIN QASIM,PAK"
"BIN,ARE"
"BIN,CAN"
"BIN,NOR"
"BIN,SWE"
"BIN,TWN"
"BINTULU PORT,MYS"
"BINTULU,MYS"
"BIOGRAD NA MORU,HRV"
"BIOT,FRA"
"BIRD PORT,GBR"
"BIRDPORT,GBR"
"BIRINGKASI,IDN"
"BIRINGKASSI,IDN"
"BIRKENHEAD,GBR"
"BISCEGLIE,ITA"
"BISSAU,GNB"
"BISTI U S A,USA"
"BITUNG INDONESIA,KOR"
"BITUNG,IDN"
"BIVER,NOR"
"BIZERTE,TUN"
"BJ,USA"
"BJARRED,SWE"
"BJM,USA"
"BJORKO,SWE"
"BJORLANDA,SWE"
"BJORNOYA,SJM"
"BK,JPN"
"BK,TWN"
"BK,USA"
"BKEY,DEU"
"BKI,AUS"
"BKMENBASHI,ISL"
"BLACK SEA,UKR"
"BLAINVILLE-SUR-ORNE,FRA"
"BLANC SABLON,CAN"
"BLANES,ESP"
"BLANKENBERGE,BEL"
"BLAYE,FRA"
"BLEETLMR228,PAN"
"BLIND CHANNEL,CAN"
"BLIS,USA"
"BLOCK 15,AGO"
"BLOCK 15,COD"
"BLOCK 17,AGO"
"BLOCK 31,COD"
"BLOCK17,AGO"
"BLOEMENDAAL,NLD"
"BLOKKEN,NOR"
"BLOWING POINT VILLAGE,AIA"
"BLUFF HARBOR,NZL"
"BLUFFS,ESP"
"BLYTH,GBR"
"BM JC OFF,KOR"
"BM OFF HESAKI,USA"
"BM WM OFF,NLD"
"BM YB,NOR"
"BM YB,SWE"
"BM YO OM00C,DNK"
"BME,RUS"
"BMEN,TUR"
"BN,SWE"
"BO 1,THA"
"BO CHINA,SWE"
"BO,CAN"
"BO,GRC"
"BO,HRV"
"BO,MTQ"
"BO,SWE"
"BO,TUR"
"BO,USA"
"BOCA GRANDE,USA"
"BOCA GRANDE,VEN"
"BOCA RATON,USA"
"BODEGA BAY,USA"
"BODO MOSKENES,NOR"
"BODO,NOR"
"BODOE,NOR"
"BODRUM,GRC"
"BODRUM,TUR"
"BOE,NOR"
"BOGENSE,DNK"
"BOGOEY,NOR"
"BOJONEGARA,IDN"
"BOKA SAMI,CUW"
"BOKN,NOR"
"BOL'SHOY KAMEN',RUS"
"BOL,HRV"
"BOLANDS,ATG"
"BOLDERAJA,LVA"
"BOLGA,NOR"
"BOLIVAR PENINSULA,USA"
"BOLIVAR,USA"
"BOLLSTABRUK,SWE"
"BOLO,PHL"
"BOLUNGAVIK,ISL"
"BONAVISTA HARBOR,CAN"
"BONE A,SGP"
"BONGA,NGA"
"BONGAREE,AUS"
"BONIFACIO,FRA"
"BONIFACIO,ITA"
"BONNY OFFSHORE TERMINAL,NGA"
"BONNY,NGA"
"BONTANG INDONESIA,IDN"
"BONTANG LNG TERMINAL,IDN"
"BONTANG,IDN"
"BOOSAASO,SOM"
"BOOTHBAY,USA"
"BOOTLE,GBR"
"BORG,KOR"
"BORGHEIM,NOR"
"BORGHOLM,SWE"
"BORKUM,DEU"
"BORSFLETH,DEU"
"BORSSELE,NLD"
"BORSTO,FIN"
"BORTH,USA"
"BORUSAN FERTILIZER JETTY,TUR"
"BORYEONG KOREA,KOR"
"BORYEONG S KOREA,KOR"
"BORYEONG,KOR"
"BOSPORUS,TUR"
"BOST KADI BAKI YENI,TUR"
"BOSTOK,NOR"
"BOSTON,GBR"
"BOSTON,USA"
"BOTANY BAY,AUS"
"BOTANY,AUS"
"BOTAS NATURAL GAS TERMINAL,TUR"
"BOTAS,TUR"
"BOTNGARD,NOR"
"BOUCAU,FRA"
"BOULEVARD GARDENS,USA"
"BOULOGNE-SUR-MER,FRA"
"BOUND,GBR"
"BOUNDS,NOR"
"BOURGAS,BGR"
"BOURGAS,TUR"
"BOVALLSTRAND,SWE"
"BOWEN ISLAND,CAN"
"BOWEN,AUS"
"BOYARD-VILLE,FRA"
"BOZBURUN,TUR"
"BOZCAADA,TUR"
"BOZYAZI,TUR"
"BP WAK,SGP"
"BP,PRT"
"BPEN,DNK"
"BPEN,POL"
"BR HARBOR,PRK"
"BR ITQ,BRA"
"BR PMA,BRA"
"BR PNG,BRA"
"BR POU,BRA"
"BR TUB,BRA"
"BR,NOR"
"BRADES,MSR"
"BRADWELL ON SEA,GBR"
"BRAEFOOT BAY TERMINAL,GBR"
"BRAILA,ROU"
"BRAKE,DEU"
"BRANDAL,NOR"
"BRANDSHAGEN,DEU"
"BRANNSKAR,FIN"
"BRASS OIL TERMINAL,NGA"
"BRATTHOLMEN,NOR"
"BRATTVAAG DRYNA FJOE,NOR"
"BRATTVAG,NOR"
"BRAZIL,BRA"
"BRAZIL,KOR"
"BREDENE,BEL"
"BREEZAND,NLD"
"BREEZANDDIJK,NLD"
"BREHAT,FRA"
"BREIVIKBOTN,NOR"
"BREKSTAD,NOR"
"BREMEN,DEU"
"BREMERHAVEN,DEU"
"BREMERTON,USA"
"BRENTWOOD MILL BAY,CAN"
"BRESKENS,NLD"
"BREST FRANCE,FRA"
"BREST,FRA"
"BREVIK,NOR"
"BREVIK,SWE"
"BRIDGE CITY,USA"
"BRIDGEPORT,USA"
"BRIDGETOWN,BRB"
"BRIDLINGTON,GBR"
"BRIELLE,NLD"
"BRIGHTLINGSEA,GBR"
"BRIGHTON,TTO"
"BRINDISI,ITA"
"BRISBANE,AUS"
"BRISBANE,NCL"
"BRISBANE,USA"
"BRISTOL BAY,USA"
"BRISTOL,USA"
"BRIXHAM HARBOUR,GBR"
"BROADVIEW PARK,USA"
"BRODICK,GBR"
"BROENDBY,DNK"
"BROFJORDEN,SWE"
"BROMBOROUGH,GBR"
"BRONNOYSUND,NOR"
"BROOKLYN PARK,USA"
"BROOKLYN,USA"
"BROOME,AUS"
"BROUWERSHAVEN,NLD"
"BROWNS POINT,USA"
"BROWNSVILLE,USA"
"BRRIG BRIOA,BRA"
"BRSICA,HRV"
"BRUCOLI,ITA"
"BRUG,GBR"
"BRUGES,BEL"
"BRUHAGEN,NOR"
"BRUINISSE,NLD"
"BRUNN,SWE"
"BRUNNEPE,NLD"
"BRUNSBUTTEL CANAL TERMINALS,DEU"
"BRUNSBUTTEL ELBAHAFEN,DEU"
"BRUNSWICK,USA"
"BS USA,KOR"
"BS,PYF"
"BS,SGP"
"BS,USA"
"BSK,USA"
"BT VERACRUZ,MEX"
"BTC,SGP"
"BTEMIS ARC,SGP"
"BTERMC00400,NOR"
"BTLE,KOR"
"BU SAN,KOR"
"BU,ITA"
"BU,NOR"
"BUA,SWE"
"BUANOY,PHL"
"BUCCANEER BAY,CAN"
"BUCERIAS,MEX"
"BUCHANAN,LBR"
"BUCK,GBR"
"BUCKHAVEN,GBR"
"BUCKIE HARBOR,GBR"
"BUCKSPORT,USA"
"BUD,NOR"
"BUDELLI,ITA"
"BUDIR,ISL"
"BUDVA,MNE"
"BUENAVENTURA,COL"
"BUENOS AIRES,ARG"
"BUENOS AIRES,URY"
"BUETTEL,NOR"
"BUEU,ESP"
"BUGO,PHL"
"BUGOYNES,NOR"
"BUKA,PNG"
"BUKHA MNASQR,ARE"
"BUKHTA GAYDAMAK,RUS"
"BUKHTA NAGAYEVA (MAGADAN),RUS"
"BUKHTA VANINO,RUS"
"BULANDET,NOR"
"BULI INDONESIA,IDN"
"BULL ARM TERRE NEUVE,CAN"
"BULL ARM,CAN"
"BULLENBAAI REFINERY,CUW"
"BUNBURY,AUS"
"BUNDABERG,AUS"
"BUNDEENA,AUS"
"BUNKEFLOSTRAND,SWE"
"BUR SAFAGA,EGY"
"BUR SAID (PORT SAID),EGY"
"BURELA DE CABO,ESP"
"BURELA,ESP"
"BURG AUF FEHMARN,DEU"
"BURGAS,BGR"
"BURNHAM-ON-CROUCH,GBR"
"BURNIE,AUS"
"BURNTISLAND,GBR"
"BURR YACHT MD,USA"
"BURRIANA,ESP"
"BURSLEDON,GBR"
"BURTON UPON STATHER,GBR"
"BUSAN JEJU,KOR"
"BUSAN KOR,KOR"
"BUSAN KOREA,KOR"
"BUSAN KR,KOR"
"BUSAN NEW PORT,KOR"
"BUSAN NP,KOR"
"BUSAN,KOR"
"BUSANG,KOR"
"BUSHEGR IRAN,IRN"
"BUSHEHR,ARE"
"BUSHEHR,IRN"
"BUSSIA,SGP"
"BUSUM,DEU"
"BUTINGE OIL TERMINAL,LTU"
"BUTTERWORTH,MYS"
"BUTZFLETH,DEU"
"BUVIKA,NOR"
"BUZIOS FIELD,BRA"
"BUZZARD,GBR"
"BV,TUR"
"BVI S,VGB"
"BVI,ISL"
"BVI,VGB"
"BWB,USA"
"BY WMR OWF,USA"
"BY,GBR"
"BY,USA"
"BYEOKPAJIN,KOR"
"BYFJORDEN KRSAND,NOR"
"BYKOV MYS,RUS"
"BYS EDGEWATER MD,USA"
"BYXELKROK,SWE"
"C 4,SWE"
"C CHINA,USA"
"C DAO,SWE"
"C DUKE POINT,PYF"
"C E 1OFF,JPN"
"C FALSE BY,TUR"
"C GANG,KOR"
"C MEXICO,IRN"
"C OF F,MTQ"
"C OFF,AUS"
"C OFF,JPN"
"C R,CAN"
"C R,GBR"
"C S C,NLD"
"C SEARCH FISHIN,AUS"
"C SHAN,TWN"
"C SIN,SGP"
"C3132608699,CAN"
"C461,NLD"
"CA PRR,CAN"
"CA VAN,CAN"
"CA WS,HRV"
"CA' SAVIO,ITA"
"CA,AUS"
"CA,NOR"
"CAAN A,MEX"
"CABCABEN,PHL"
"CABEDELO,BRA"
"CABINDA,AGO"
"CABO DE PALOS,ESP"
"CABO NEGRO,CHL"
"CABO ROJO,DOM"
"CABO SAN LUCAS,MEX"
"CACOUNA,CAN"
"CADA,DNK"
"CADIZ,ESP"
"CAERNARVON,GBR"
"CAGAYAN DE ORO,PHL"
"CAGLIARI,ITA"
"CAGNES-SUR-MER,FRA"
"CAGSIAY,PHL"
"CAI LAN,VNM"
"CAI MEP VIETNAM,VNM"
"CAI MEP,VNM"
"CAIMEP,VNM"
"CAIRNS,AUS"
"CALA D'OR,ESP"
"CALA DI VOLPE,ITA"
"CALA GONONE,ITA"
"CALA LUNA,ITA"
"CALA RAJADA,ESP"
"CALABAR,NGA"
"CALACA,PHL"
"CALAIS,FRA"
"CALASETTA,ITA"
"CALBUCO,CHL"
"CALDERA COSTA RICA,CRI"
"CALDERA,CRI"
"CALERO,PHL"
"CALETA COLOSO,CHL"
"CALETA CORDOVA,ARG"
"CALETA OLIVIA,ARG"
"CALETA PATILLOS,CHL"
"CALETA PAULA,ARG"
"CALIFORNIA,USA"
"CALLAO,PER"
"CALP,ESP"
"CALVI,FRA"
"CALVI,ITA"
"CAM PHA,VNM"
"CAMARET,FRA"
"CAMARET-SUR-MER,FRA"
"CAMARINAS,ESP"
"CAMARONES,ARG"
"CAMBODIA,THA"
"CAMBRILS,ESP"
"CAMDEN HAVEN,AUS"
"CAMDEN,USA"
"CAMERON,USA"
"CAMP DE MAR,ESP"
"CAMPALTO,ITA"
"CAMPANA,ARG"
"CAMPBELL RIVER,CAN"
"CAMPBELTOWN,GBR"
"CAMPECHEOILFIELD,MEX"
"CAMPHA,VNM"
"CAMPLONG,IDN"
"CAMPOMORO,FRA"
"CAMPOS BASIN,BRA"
"CAMUDMUD,PHL"
"CAN PASTILLA,ESP"
"CAN WM,USA"
"CAN,CAN"
"CANADA,CAN"
"CANAKKALE,TUR"
"CANAL,AUS"
"CANAL16FOR INFO,NOR"
"CANAPORT (ST. JOHN),CAN"
"CANAPORT,CAN"
"CANARY ISLES,ESP"
"CANET-EN-ROUSSILLON,FRA"
"CANG,USA"
"CANGAS DO MORRAZO,ESP"
"CANICAL,PRT"
"CANNES,FRA"
"CANNES,TUR"
"CANNON HILL,AUS"
"CANOUAN,VCT"
"CANSO CANADA,CAN"
"CANVEY ISLAND,GBR"
"CAO FEI DIAN,PRK"
"CAORLE,ITA"
"CAP AUX MEULES,CAN"
"CAP HAITIEN,HTI"
"CAP LOPEZ,GAB"
"CAPACCIA,ITA"
"CAPARICA,PRT"
"CAPE CANAVERAL,USA"
"CAPE CHARLES,USA"
"CAPE CUVIER,AUS"
"CAPE FLATTERY HARBOR,AUS"
"CAPE LAMBERT,AUS"
"CAPE MAY,GRC"
"CAPE MAY,USA"
"CAPE PRESTON AUS,AUS"
"CAPE PRESTON,AUS"
"CAPE TOWN,NGA"
"CAPE TOWN,ZAF"
"CAPORE,TUR"
"CAPPELLE-LA-GRANDE,FRA"
"CAPRAIA ISOLA,ITA"
"CAPRI,ITA"
"CAPTIVA FL,USA"
"CARAMINAL,ESP"
"CARCAVELOS,PRT"
"CARCON,VEN"
"CARDIFF,GBR"
"CARDON,VEN"
"CARENERO,VEN"
"CARIMUN,TUR"
"CARINO,ESP"
"CARLINGFORD,IRL"
"CARLINO,ITA"
"CARLOFORTE,ITA"
"CARMANVILLE,CAN"
"CARMEN ANCHORAGE,MEX"
"CARMEN MEXICO,MEX"
"CARMEN,MEX"
"CARNARVON,AUS"
"CAROLINA BEACH,USA"
"CARRADALE,GBR"
"CARRASCAL SDS,PHL"
"CARRASCAL,PHL"
"CARREFOUR,HTI"
"CARRIACOU,GRD"
"CARRICKFERGUS,GBR"
"CARTAGENA SPAIN,HRV"
"CARTAGENA,COL"
"CARTAGENA,ESP"
"CARTAGENA,PAN"
"CARTERET,USA"
"CARUPANO,VEN"
"CASABLANCA,GRC"
"CASABLANCA,MAR"
"CASABLANCA,TUR"
"CASABLANCA,USA"
"CASAMICCIOLA TERME,ITA"
"CASCADE,SYC"
"CASCAIS,PRT"
"CASSIS,FRA"
"CASTANAS,PHL"
"CASTELLAMMARE DI STABIA,ITA"
"CASTELLON,ESP"
"CASTELSARDO,ITA"
"CASTLE BAY,GBR"
"CASTLETOWN BEARHAVEN,IRL"
"CASTOUILLET,FRA"
"CASTRIES,LCA"
"CASTRO-URDIALES,ESP"
"CAT CAY,BHS"
"CATALAGZI ZONGULDAK,TUR"
"CATALINA ISLAND,USA"
"CATANIA,ITA"
"CATANO,PRI"
"CATHLAMET,USA"
"CATIA LA MAR,VEN"
"CAULONIA MARINA,ITA"
"CAVALLO,FRA"
"CAVTAT,HRV"
"CAYIROVA,TUR"
"CAYO ARCAS TERMINAL,MEX"
"CAYO ARCAS,MEX"
"CAYO MOA GRANDE,CUB"
"CBR MC,USA"
"CCHANGSHOU,SWE"
"CCKHOLM,ISL"
"CCTT JETTY ZAKUM,ARE"
"CD C ARMEN,MEX"
"CD CARMEN,MEX"
"CD DEL CARMEN ANCHOR,MEX"
"CD DEL CARMEN CAMP,MEX"
"CD DEL CARMEN,MEX"
"CE LA,FIN"
"CE,AUS"
"CE,FIN"
"CE,TUR"
"CEABUOY,BHS"
"CEBU,PHL"
"CEDEIRA,ESP"
"CEIBA TERMINAL,GNQ"
"CELLE LIGURE,ITA"
"CELUKAN BAWANG,IDN"
"CEMPA,IDN"
"CEMYSS BAY,BRA"
"CEN,ESP"
"CEND T UP,CAN"
"CENTRAL,HKG"
"CENTRALNIY,RUS"
"CEPHALONIA,GRC"
"CERCANIA SARA MARIA,MEX"
"CERING,MEX"
"CERMANY,GBR"
"CERVICE GOTPORT,NLD"
"CESENATICO,ITA"
"CESER,NLD"
"CESME,TUR"
"CETARA,ITA"
"CEYHAN,TUR"
"CFF,NLD"
"CFF,SWE"
"CH16 91133478,NOR"
"CH16 FOR DEST,NOR"
"CH16 FOR DESTINATION,GBR"
"CH16 FOR DESTINATION,NOR"
"CH16 FOR INFO,NOR"
"CH16,NOR"
"CHABAHAR,IRN"
"CHACACHACARE,TTO"
"CHAGUARAMAS,TTO"
"CHAH BAHAR,IRN"
"CHALKI,GRC"
"CHALKIS,GRC"
"CHALMETTE,USA"
"CHAMPION FIELD,BRN"
"CHAN AO SHAN,GBR"
"CHAN,NLD"
"CHANCAY,PER"
"CHANGI TEKONG,SGP"
"CHANIA,GRC"
"CHANNEL 16 FOR INFO,NOR"
"CHANNEL 16 TO KNOW,NOR"
"CHANNELVIEW,USA"
"CHARCO AZUL,PAN"
"CHARLESTON SC,USA"
"CHARLESTON,USA"
"CHARLESTOWN,KNA"
"CHARLOTTE AMALIE,VIR"
"CHARLOTTETOWN,CAN"
"CHATEAUBELAIR,VCT"
"CHATHAM DOCKS,GBR"
"CHECKER HALL,BRB"
"CHEKKA LEBANON,LBN"
"CHEKKA,LBN"
"CHELSEA,USA"
"CHEMAINUS,CAN"
"CHENNAI (MADRAS),IND"
"CHENNAI,IND"
"CHERNOMORSK,UKR"
"CHERRY POINT,USA"
"CHESAPEAKE CITY MD,USA"
"CHESAPEAKE CITY,USA"
"CHESTER,USA"
"CHEVRON EMPIRE,USA"
"CHEZ MOI,FRA"
"CHI-LUNG,TWN"
"CHIBA JAPAN,JPN"
"CHIBA KO,JPN"
"CHIBA,JPN"
"CHICAMA,PER"
"CHICKASAW,USA"
"CHIGNIK,USA"
"CHIMA OFF,GRD"
"CHIMBOTE,PER"
"CHINA,FIN"
"CHINA,NOR"
"CHINAE,KOR"
"CHIOGGIA,ITA"
"CHIPIONA,ESP"
"CHIPYARD,KOR"
"CHIRIQUI GRANDE,PAN"
"CHISEPO ANCHORAGE,KOR"
"CHITA,JPN"
"CHITTAGONG,BGD"
"CHITTAGONG,MYS"
"CHOCOLATE,USA"
"CHONG JIN,PRK"
"CHONGJIN,PRK"
"CHORNOMORSK,UKR"
"CHOSHI,JPN"
"CHRISTCHURCH,GBR"
"CHRISTIANSO HARBOR,DNK"
"CHRISTIANSTED,VIR"
"CHUB CAY,BHS"
"CHUC A,MEX"
"CHULA VISTA,USA"
"CHURCHILL,CAN"
"CI PLSZZ,GRC"
"CI PLSZZ,TUR"
"CIA,USA"
"CIBACA,HRV"
"CID ISLAND,AUS"
"CIENFUEGOS,CUB"
"CIES,ESP"
"CIFTLIKKOY,TUR"
"CIGADING INDONESIA,IDN"
"CIGADING,IDN"
"CIL,USA"
"CILACAP,IDN"
"CILEGON,IDN"
"CINARCIK,TUR"
"CINTA,IDN"
"CIREBON,IDN"
"CIS,AUS"
"CITIS YARDA,SWE"
"CITY ISLAND,USA"
"CITYX02005,VEN"
"CIUDAD CARMEN,MEX"
"CIUDAD DEL CARMEN,MEX"
"CIUDAD MADERO,MEX"
"CIUDAD OJEDA,VEN"
"CIUNG,TWN"
"CIUTADELLA,ESP"
"CIVITANOVA MARCHE,ITA"
"CIVITAVECCHIA,ITA"
"CIWANDAN,IDN"
"CK HM,ESP"
"CK HOUTSKAR,NOR"
"CK IS 16,TWN"
"CK NO 3,NGA"
"CK OFF Y2,NOR"
"CK OFF,FRA"
"CK XX OFF,KOR"
"CK,CAN"
"CK,DEU"
"CK,ESP"
"CK,GGY"
"CK,NOR"
"CK,TTO"
"CK,TUR"
"CKERLAND,USA"
"CKHOLM,MEX"
"CLA A,URY"
"CLADES,AUS"
"CLAND PR RUPERT,SWE"
"CLAND,GGY"
"CLAND,SWE"
"CLARENCE TOWN,BHS"
"CLARKS POINT,USA"
"CLAWOWO,NOR"
"CLAYOQUOT,CAN"
"CLEAR LAKE SHORES,USA"
"CLEARWATER,USA"
"CLEMENTI,IDN"
"CLEVELAND,AUS"
"CLIFTON PIER,BHS"
"CLOGHERHEAD,IRL"
"CLONTARF,AUS"
"CLOV ANGOLA,AGO"
"CLUIS,NOR"
"CLYDE OPS AREA,GBR"
"CM OFF,NZL"
"CM,AUS"
"CM,NOR"
"CN DALIAN,KOR"
"CN TAG,VNM"
"CN,JEY"
"CN,NLD"
"CN,NOR"
"CN,PRI"
"CN,SWE"
"CN,THA"
"CNG,AUS"
"CNG,FRA"
"CNG,TWN"
"CNM OFF,BHS"
"CNOOC OILFIELD,IDN"
"CNSHA,KOR"
"CO N2,SWE"
"CO OFF,NOR"
"CO,ESP"
"COAL HARBOR,CAN"
"COAL POINT,USA"
"COAST GUARD PATROL,DEU"
"COASTGUARD,NOR"
"COATZACOALCOS,MEX"
"COBH,IRL"
"COCHIN,IND"
"COCKATOO ISLAND,AUS"
"COCODRIE,USA"
"COCONUT GROVE,USA"
"COCOS KEELING ISLAND,CCK"
"COD KINGDOM,NOR"
"COEGA,ZAF"
"COF,ESP"
"COFFS HARBOUR,AUS"
"COINJOCK,USA"
"COJO ANCHORAGE,USA"
"COLD BAY,USA"
"COLERAINE,GBR"
"COLES BAY OIL TERMINAL,SXM"
"COLIJNSPLAAT,NLD"
"COLINDRES,ESP"
"COLL D'EN RABASSA,ESP"
"COLOMBO,LKA"
"COLON LAS MINAS,PAN"
"COLON PANAMA,PAN"
"COLONIA DE SANT JORDI,ESP"
"COLONIA,URY"
"COLONSAY,GBR"
"COME BY CHANCE HARBOR,CAN"
"COME BY CHANCE,CAN"
"COMMUTER STROMSTAD,SWE"
"COMODORO RIVADAVIA,ARG"
"COMOX HARBOR,CAN"
"CONAKRY GUINEA,GIN"
"CONAKRY,GIN"
"CONCARNEAU,FRA"
"CONCEPTION BAY SOUTH,CAN"
"CONCHAN,PER"
"CONISTON,AUS"
"CONSOLACION,PHL"
"CONSTANCE BANK ANCH,CAN"
"CONSTANCE BANK,CAN"
"CONSTANTA,GRC"
"CONSTANTA,ROU"
"CONSTANTA,TUR"
"CONVENT MISSISSIPPI,USA"
"COOGEE,AUS"
"COOK INLET,USA"
"COOKTOWN,AUS"
"COOS BAY,USA"
"COPENHAGEN PEC304,DNK"
"COPENHAGEN,DNK"
"COQUIMBO,CHL"
"CORCUBION,ESP"
"CORDOVA,USA"
"COREA,GBR"
"CORFU,GRC"
"CORINTO,NIC"
"CORK ANCHORAGE,GBR"
"CORK,IRL"
"CORNER BROOK,CAN"
"CORONADO,USA"
"CORONEL,CHL"
"COROZAL,PAN"
"CORPACH,GBR"
"CORPUS CHRISTI TX,USA"
"CORPUS CHRISTI,USA"
"CORPUSCHRISTI,USA"
"CORRAL DEL RISCO (PUNTA DE MITA),MEX"
"CORRALEJO,ESP"
"CORSICA,FRA"
"CORTES BAY,CAN"
"CORYTON,GBR"
"COTONOU,BEN"
"COULA,DNK"
"COURSEULLES-SUR-MER,FRA"
"COVENAS,COL"
"COWES HARBOUR,GBR"
"COWICHAN BAY,CAN"
"CPC R,RUS"
"CPIER 11,UKR"
"CPS,AUS"
"CR,SGP"
